GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "40000","Oklahoma",6,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",5243.7,5224.0,5191.1,5865.5,5913.0,6002.7,6304.4,7012.3,7425.9,8296.7,8655.2,8919.7,8971.2,9477.0,9854.5,10882.8,11124.1,11078.3,11277.0,11062.8,11464.9,12283.4,12724.2,7063.3,8138.9,(NA)
 "40000","Oklahoma",6,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",5556.2,5615.7,5796.5,6395.5,6451.9,6461.4,6816.1,7391.9,7938.8,8739.1,9112.3,9422.9,9505.5,10038.6,10499.9,11537.2,11858.2,12296.6,12103.9,11721.5,12097.2,12976.1,13544.4,13200.9,14113.9,(NA)
 "40000","Oklahoma",6,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-312.5,-391.7,-605.5,-530.0,-538.9,-458.6,-511.7,-379.5,-512.8,-442.3,-457.1,-503.2,-534.2,-561.6,-645.4,-654.4,-734.1,-1218.3,-826.8,-658.7,-632.2,-692.7,-820.2,-6137.6,-5975.0,(NA)
 "41000","Oregon",8,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",118360.3,123994.7,126739.2,137400.6,136166.1,138932.5,144802.8,152001.1,158163.4,166107.2,168975.1,173598.5,165527.2,169234.0,173831.7,174611.0,175933.8,181220.6,189946.5,198079.3,205524.0,214902.5,219588.0,215743.6,227979.1,234806.2
 "41000","Oregon",8,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",67.785,71.012,72.584,78.690,77.983,79.567,82.929,87.051,90.580,95.130,96.772,99.420,94.798,96.921,99.554,100.000,100.758,103.785,108.783,113.440,117.704,123.075,125.758,123.557,130.564,134.474
 "41000","Oregon",8,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",100914.8,105146.8,107621.5,117154.6,116963.6,120665.5,126671.5,135646.8,143507.8,153593.1,159585.2,164925.4,159607.3,164137.2,170630.9,174611.0,179527.7,188120.7,200659.6,211305.9,222601.6,237113.7,247233.1,247966.7,272190.9,299125.5
 "41000","Oregon",8,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",56134.9,59510.4,62968.6,68653.1,70017.9,70412.3,72567.0,76667.5,81183.8,87053.9,91582.9,92977.0,88733.4,89680.7,93015.9,97744.7,101161.5,106288.3,113423.2,119034.7,126160.9,133828.8,140928.5,144778.5,157260.5,(NA)
 "41000","Oregon",8,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",40064.3,40963.9,40000.5,43349.1,41632.3,44745.6,48498.1,52942.5,55985.0,59811.7,60851.8,64665.0,63724.5,66673.4,69624.2,68306.5,69425.2,72301.5,77339.8,81718.3,85405.9,91486.8,93403.6,97714.7,106012.3,(NA)
 "41000","Oregon",8,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",4715.5,4672.5,4652.4,5152.4,5313.4,5507.6,5606.5,6036.7,6339.0,6727.5,7150.5,7283.4,7149.4,7783.1,7990.8,8559.8,8941.0,9530.9,9896.5,10552.9,11034.7,11798.1,12901.0,5473.5,8918.1,(NA)
 "41000","Oregon",8,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",5110.4,5082.2,5099.5,5613.5,5803.7,5967.1,6132.0,6516.8,6927.5,7274.3,7676.3,7829.9,7783.0,8437.1,8657.3,9196.8,9585.8,10163.5,10553.3,11255.8,11721.1,12507.3,13688.5,13776.1,14741.2,(NA)
 "41000","Oregon",8,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-394.9,-409.8,-447.2,-461.2,-490.3,-459.5,-525.5,-480.1,-588.4,-546.8,-525.8,-546.5,-633.7,-654.0,-666.5,-637.0,-644.8,-632.6,-656.8,-702.9,-686.4,-709.2,-787.5,-8302.5,-5823.1,(NA)
 "42000","Pennsylvania",2,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",496658.9,509550.8,524960.9,538790.2,547260.9,555055.9,568242.4,584328.3,594855.1,597219.2,617309.9,629807.9,610147.9,627726.3,637114.0,647925.9,655929.2,669643.1,682466.1,688359.4,694866.6,704027.8,715060.7,680957.4,710973.1,726035.6
 "42000","Pennsylvania",2,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",76.654,78.643,81.022,83.156,84.464,85.667,87.702,90.184,91.809,92.174,95.275,97.204,94.169,96.882,98.331,100.000,101.235,103.352,105.331,106.240,107.245,108.659,110.361,105.098,109.731,112.055
 "42000","Pennsylvania",2,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",356988.0,373748.5,390916.8,409159.9,427108.6,440971.7,460270.6,487306.1,511731.4,531274.1,565831.8,588024.6,582144.8,604736.8,624819.7,647925.9,668569.1,694142.6,714202.9,726561.9,746441.0,773977.4,799888.8,771613.2,844496.5,923088.8
 "42000","Pennsylvania",2,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",203876.8,216198.0,227873.5,242135.3,251969.4,257461.6,265560.1,279045.6,290578.8,305944.4,320449.7,328393.0,321399.5,329319.6,341988.6,351463.1,361389.2,372516.1,387904.1,393042.9,407903.3,425022.5,441537.9,439105.8,467421.4,(NA)
 "42000","Pennsylvania",2,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",130253.5,133482.3,137857.9,141053.2,148417.0,155952.0,165374.0,176091.9,185562.9,188171.1,205934.8,221726.1,224323.3,237923.0,243508.3,255480.3,264727.2,277962.9,280687.0,287215.0,290728.3,298120.5,306292.6,303366.6,334230.7,(NA)
 "42000","Pennsylvania",2,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",22857.7,24068.1,25185.3,25971.5,26722.3,27558.1,29336.5,32168.6,35589.7,37158.6,39447.3,37905.5,36422.0,37494.2,39322.8,40982.5,42452.7,43663.7,45611.8,46304.1,47809.3,50834.5,52058.3,29140.9,42844.4,(NA)
 "42000","Pennsylvania",2,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",24088.2,25199.4,26396.4,27205.2,28089.8,28979.8,30987.7,33765.0,37418.2,38874.7,41011.8,39501.4,38417.1,39455.5,41551.3,43044.3,44495.3,45608.5,47489.9,48269.9,49784.5,52869.1,54130.0,54280.7,58392.1,(NA)
 "42000","Pennsylvania",2,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-1230.5,-1131.3,-1211.0,-1233.7,-1367.5,-1421.7,-1651.2,-1596.4,-1828.5,-1716.1,-1564.5,-1595.9,-1995.1,-1961.2,-2228.5,-2061.7,-2042.7,-1944.8,-1878.1,-1965.8,-1975.1,-2034.7,-2071.6,-25139.9,-15547.7,(NA)
 "44000","Rhode Island",1,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",40145.8,41912.5,43144.9,45178.6,45749.8,47224.5,48571.1,50513.8,51369.7,52899.6,51469.1,50575.2,50004.3,51332.8,51279.6,51583.0,51910.8,52293.4,52819.1,52902.6,52691.8,52553.3,53411.4,51516.1,54606.0,55413.3
 "44000","Rhode Island",1,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",77.828,81.253,83.642,87.584,88.692,91.551,94.161,97.927,99.586,102.552,99.779,98.046,96.940,99.515,99.412,100.000,100.636,101.377,102.396,102.558,102.150,101.881,103.545,99.870,105.860,107.426
 "44000","Rhode Island",1,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",28928.8,30818.5,32267.2,34466.8,35862.8,37809.2,39638.0,42363.9,44374.1,47204.4,47340.8,47277.5,47702.2,49468.3,50206.1,51583.0,53034.1,54559.7,56390.8,57353.5,58085.0,59290.8,61642.8,60770.6,66570.9,71402.2
 "44000","Rhode Island",1,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",16428.1,17496.4,18428.8,19782.3,20642.9,21615.2,22878.3,23947.0,24809.6,26111.2,26870.5,27202.5,26181.7,27214.9,27573.2,28261.1,29133.8,30463.2,31696.8,32456.2,33687.2,34635.6,35613.8,35697.8,38285.2,(NA)
 "44000","Rhode Island",1,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",10175.2,10932.7,11355.7,12006.7,12445.8,13296.8,13610.7,15039.1,16023.5,17462.9,16841.0,16417.4,17804.6,18452.9,18692.3,19231.7,19638.2,19678.5,20134.3,20234.5,19683.1,19755.5,20881.7,22010.0,23814.6,(NA)
 "44000","Rhode Island",1,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",2325.5,2389.4,2482.7,2677.8,2774.2,2897.3,3148.9,3377.8,3541.0,3630.3,3629.3,3657.5,3715.9,3800.5,3940.6,4090.2,4262.1,4418.0,4559.7,4662.8,4714.7,4899.7,5147.4,3062.8,4471.1,(NA)
 "44000","Rhode Island",1,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",2425.3,2479.4,2581.2,2774.6,2889.3,3015.0,3283.2,3515.9,3710.3,3791.1,3782.7,3817.4,3909.0,3994.8,4147.9,4271.8,4443.3,4597.4,4735.1,4852.4,4886.1,5070.3,5316.6,5293.7,5802.6,(NA)
 "44000","Rhode Island",1,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-99.8,-90.0,-98.4,-96.8,-115.1,-117.7,-134.3,-138.1,-169.3,-160.8,-153.4,-159.8,-193.1,-194.2,-207.2,-181.6,-181.2,-179.4,-175.4,-189.6,-171.5,-170.6,-169.2,-2230.9,-1331.5,(NA)
 "45000","South Carolina",5,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",134607.9,139526.3,146104.4,150156.4,151015.9,155275.1,161269.3,164083.4,169488.5,173370.9,178474.6,176567.6,168851.8,172131.0,176083.2,177618.1,180881.6,185986.9,192019.9,198005.7,202512.4,207101.2,213237.8,208234.1,221045.0,226420.1
 "45000","South Carolina",5,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",75.785,78.554,82.258,84.539,85.023,87.421,90.796,92.380,95.423,97.609,100.482,99.409,95.065,96.911,99.136,100.000,101.837,104.712,108.108,111.478,114.016,116.599,120.054,117.237,124.450,127.476
 "45000","South Carolina",5,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",97425.0,103456.3,110241.7,115320.6,119478.1,124863.9,131566.5,136982.0,145403.6,153647.7,162746.3,163886.2,161813.5,165860.0,172075.1,177618.1,185009.1,194352.7,205816.7,215120.2,223266.7,233251.4,245987.2,245359.5,269802.5,295880.5
 "45000","South Carolina",5,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",55458.4,59612.8,63373.0,67173.4,69017.5,70735.6,73863.8,77612.2,81710.1,86982.8,91811.0,94351.5,90405.4,91620.9,95523.3,98400.2,102076.9,107269.5,112918.2,117171.7,123179.8,129103.6,135841.9,136930.9,147900.8,(NA)
 "45000","South Carolina",5,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",35309.5,36681.1,39301.9,40242.7,42303.2,45711.7,48555.0,49204.7,53000.9,55242.9,59108.1,58175.5,60450.9,62819.8,64607.3,66667.6,69688.0,72838.1,78308.6,82965.4,84350.9,87276.3,91906.9,96104.4,106377.2,(NA)
 "45000","South Carolina",5,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",6657.1,7162.4,7566.8,7904.4,8157.4,8416.6,9147.7,10165.1,10692.7,11422.0,11827.3,11359.2,10957.2,11419.4,11944.6,12550.3,13244.1,14245.1,14589.8,14983.1,15736.0,16871.5,18238.4,12324.2,15524.4,(NA)
 "45000","South Carolina",5,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",6878.7,7404.2,7887.6,8238.7,8507.4,8725.2,9539.1,10523.1,11267.6,11910.9,12291.4,11801.5,11499.4,11930.7,12515.0,13082.8,13766.3,14752.0,15056.0,15507.7,16251.4,17372.2,18843.1,18538.2,21049.6,(NA)
 "45000","South Carolina",5,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-221.6,-241.8,-320.8,-334.3,-350.0,-308.6,-391.4,-358.0,-574.9,-489.0,-464.1,-442.3,-542.2,-511.3,-570.5,-532.5,-522.1,-507.0,-466.2,-524.6,-515.3,-500.7,-604.7,-6213.9,-5525.2,(NA)
 "46000","South Dakota",4,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",24951.2,26440.4,27463.4,29386.1,29455.2,32784.9,32979.1,34269.6,35842.2,36350.8,37755.9,39080.8,39987.3,40369.6,43049.5,43901.5,44147.4,44846.5,45664.5,46076.0,45775.8,46300.3,46650.5,47402.4,49557.9,49809.2
 "46000","South Dakota",4,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",56.835,60.227,62.557,66.937,67.094,74.678,75.121,78.060,81.642,82.801,86.001,89.019,91.084,91.955,98.059,100.000,100.560,102.153,104.016,104.953,104.269,105.464,106.262,107.974,112.884,113.457
 "46000","South Dakota",4,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",19031.4,20228.1,21078.7,22743.3,23412.1,26322.1,27216.1,29271.3,30997.4,32364.5,35073.0,36603.0,36432.9,37852.5,41892.1,43901.5,45361.0,46785.4,48070.2,49151.4,50232.5,52299.3,54001.3,55681.2,61684.7,67570.7
 "46000","South Dakota",4,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",9615.1,10281.7,11029.2,11778.5,12186.9,12695.9,13273.6,14025.0,14694.7,15388.2,16460.4,17321.3,17206.9,17834.0,18677.3,19489.3,19960.2,21155.8,21973.1,22706.2,23667.7,24725.2,25951.8,26987.9,28759.9,(NA)
 "46000","South Dakota",4,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",8080.7,8684.2,8995.0,9851.0,10123.1,12112.7,12535.6,13614.7,14875.2,15118.3,16606.9,17403.6,17221.8,18026.6,21041.9,22232.1,23096.8,23230.3,23458.6,23840.5,23657.0,24711.3,25273.7,27838.0,31361.5,(NA)
 "46000","South Dakota",4,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",1335.5,1262.3,1054.5,1113.8,1102.2,1513.5,1406.9,1631.6,1427.5,1858.0,2005.7,1878.1,2004.3,1991.9,2172.9,2180.0,2304.0,2399.3,2638.5,2604.7,2907.8,2862.8,2775.8,855.3,1563.2,(NA)
 "46000","South Dakota",4,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",1631.0,1700.3,1803.8,1874.5,1857.1,1928.6,2021.7,2142.7,2311.3,2400.1,2534.5,2575.9,2628.1,2703.1,2900.1,2991.9,3199.3,3421.8,3547.0,3608.0,3937.1,4060.0,4168.9,4120.8,4436.7,(NA)
 "46000","South Dakota",4,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-295.4,-438.0,-749.3,-760.6,-755.0,-415.0,-614.8,-511.1,-883.8,-542.1,-528.8,-697.8,-623.8,-711.2,-727.2,-811.9,-895.2,-1022.6,-908.5,-1003.3,-1029.3,-1197.2,-1393.2,-3265.5,-2873.5,(NA)
 "47000","Tennessee",5,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",210637.3,223711.3,230895.6,233732.2,233362.5,240971.7,248993.8,260553.5,268391.7,274879.2,273224.0,274571.1,264737.1,268449.8,276898.3,286341.5,289794.6,294130.1,304484.2,310143.2,318963.9,323541.6,331176.6,323454.0,352461.2,367776.0
 "47000","Tennessee",5,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",73.562,78.127,80.636,81.627,81.498,84.155,86.957,90.994,93.731,95.997,95.419,95.889,92.455,93.752,96.702,100.000,101.206,102.720,106.336,108.312,111.393,112.992,115.658,112.961,123.091,128.440
 "47000","Tennessee",5,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",154382.1,167394.6,176281.9,182247.2,186441.3,195764.3,205126.4,219327.9,231633.5,243583.9,248692.4,254242.0,252332.8,257776.0,269814.2,286341.5,295862.7,306153.1,325294.0,336413.9,350838.7,363055.5,380128.5,379007.1,427125.5,475755.1
 "47000","Tennessee",5,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",86590.2,92075.9,97527.6,102809.7,105054.1,108215.7,112845.3,119725.6,124891.8,131117.2,137306.9,139927.0,133172.7,136247.6,141610.6,150566.3,153513.0,159281.1,167729.5,173853.5,181719.5,191276.2,199493.0,204087.4,224339.8,(NA)
 "47000","Tennessee",5,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",56801.1,63996.5,66809.7,66815.6,68719.4,74042.1,77725.3,83882.3,90191.7,94943.3,93009.0,95782.7,102139.4,103470.3,109185.0,115871.6,121955.5,126063.8,135548.9,140041.7,146039.4,147264.8,153855.3,158326.7,180967.5,(NA)
 "47000","Tennessee",5,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",10990.8,11322.2,11944.7,12621.9,12667.8,13506.5,14555.8,15720.0,16550.0,17523.4,18376.5,18532.3,17020.7,18058.1,19018.7,19903.6,20394.2,20808.2,22015.6,22518.6,23079.8,24514.5,26780.3,16592.9,21818.1,(NA)
 "47000","Tennessee",5,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",11364.4,11727.3,12456.3,13198.3,13387.8,14048.5,15177.5,16277.4,17499.1,18261.3,19113.3,19183.5,17878.6,18812.0,19920.7,20759.2,21215.6,21582.0,22717.6,23280.2,23865.1,25278.2,27746.1,28080.4,31510.0,(NA)
 "47000","Tennessee",5,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-373.6,-405.1,-511.6,-576.4,-720.0,-542.1,-621.8,-557.4,-949.1,-738.0,-736.8,-651.2,-857.9,-753.9,-902.0,-855.6,-821.3,-773.7,-702.0,-761.6,-785.4,-763.7,-965.8,-11487.5,-9692.0,(NA)
 "48000","Texas",6,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",870724.4,925556.7,961513.2,995661.2,1020537.8,1043566.9,1050609.4,1109477.0,1141373.7,1228547.3,1286192.7,1282088.7,1277295.4,1309962.4,1353600.4,1421180.1,1484700.1,1529617.1,1605901.7,1619954.2,1659453.3,1728304.0,1779781.4,1747562.0,1815063.6,1876327.8
 "48000","Texas",6,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",61.268,65.126,67.656,70.059,71.809,73.430,73.925,78.067,80.312,86.446,90.502,90.213,89.876,92.174,95.245,100.000,104.470,107.630,112.998,113.987,116.766,121.610,125.233,122.966,127.715,132.026
 "48000","Texas",6,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",610157.3,645142.6,679870.3,738677.0,773375.5,789817.6,833342.3,913444.4,995252.4,1103197.6,1191093.1,1244294.9,1169607.7,1245959.4,1341334.4,1421180.1,1515195.6,1579299.5,1573498.4,1579014.9,1673234.3,1809396.7,1858757.8,1789933.4,2051768.6,2355959.7
 "48000","Texas",6,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",316948.8,348986.9,371887.3,405918.7,424108.0,426501.3,438077.9,460522.0,491630.0,536102.3,576985.7,604043.8,590547.4,609315.7,642776.9,686360.4,717055.4,765541.1,800316.6,812228.4,849442.3,901684.6,952040.8,956836.4,1034174.9,(NA)
 "48000","Texas",6,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",244940.9,245730.4,253513.2,274635.9,290137.2,299342.5,328901.9,382306.7,427799.9,484610.6,523375.5,547564.2,490693.3,545306.6,602528.4,631841.6,690780.8,697595.8,651005.3,643212.4,691814.9,760971.5,753180.5,727755.4,893375.8,(NA)
 "48000","Texas",6,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",48267.6,50425.2,54469.7,58122.4,59130.3,63973.8,66362.4,70615.7,75822.5,82484.7,90731.8,92686.8,88366.9,91337.1,96029.2,102978.1,107359.3,116162.5,122176.4,123574.1,131977.1,146740.6,153536.4,105341.6,124217.9,(NA)
 "48000","Texas",6,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",50087.9,52570.7,57483.8,60861.4,62686.7,66462.5,69606.8,73186.2,79490.4,85724.8,93691.5,95438.6,91892.6,94325.3,99491.9,106367.2,111096.1,119918.4,125610.8,127171.1,135548.6,150455.4,158215.9,154764.5,170024.8,(NA)
 "48000","Texas",6,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-1820.3,-2145.6,-3014.0,-2739.0,-3556.4,-2488.6,-3244.4,-2570.6,-3667.8,-3240.1,-2959.7,-2751.8,-3525.7,-2988.3,-3462.7,-3389.1,-3736.7,-3755.9,-3434.4,-3597.0,-3571.5,-3714.8,-4679.5,-49422.9,-45806.9,(NA)
 "49000","Utah",7,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",80658.9,85724.8,89282.0,92498.4,93556.7,95383.1,97017.3,102846.7,110046.4,118482.3,123835.3,124225.5,121431.4,123902.2,127992.5,129512.5,133112.9,136993.7,141720.5,147962.3,154758.3,164622.1,172038.4,174954.7,186910.0,191965.2
 "49000","Utah",7,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",62.279,66.190,68.937,71.420,72.238,73.648,74.910,79.411,84.970,91.483,95.617,95.918,93.760,95.668,98.826,100.000,102.780,105.776,109.426,114.246,119.493,127.109,132.835,135.087,144.318,148.221
 "49000","Utah",7,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",57684.0,62296.1,66019.3,70295.9,73057.6,75796.9,78945.4,86081.9,95355.1,106537.3,114813.4,117178.9,113985.4,118669.8,125565.0,129512.5,135450.4,142150.1,149153.4,157827.3,168649.9,184457.5,196538.9,202133.4,225340.3,248176.3
 "49000","Utah",7,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",32626.0,35033.0,37278.7,40131.9,41955.6,42813.9,44141.1,47417.4,51023.8,56411.0,61237.7,63045.0,60966.8,61745.1,65045.6,68383.0,71964.8,75468.6,80246.4,84825.0,89972.4,96929.0,103468.9,110144.2,120754.5,(NA)
 "49000","Utah",7,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",21611.1,23178.6,24521.9,25717.0,26481.1,28312.8,29891.6,33214.2,38546.0,43888.0,47050.0,47622.6,46786.1,50676.7,53731.8,53771.3,55922.2,58860.6,60971.6,64347.7,69088.0,76956.1,82132.6,86223.4,95968.9,(NA)
 "49000","Utah",7,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",3446.9,4084.5,4218.7,4446.9,4621.0,4670.2,4912.7,5450.4,5785.3,6238.3,6525.7,6511.3,6232.6,6248.0,6787.6,7358.2,7563.4,7820.9,7935.4,8654.6,9589.5,10572.3,10937.3,5765.8,8616.9,(NA)
 "49000","Utah",7,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",3592.4,4235.8,4389.6,4616.6,4864.5,4878.0,5172.2,5675.7,6062.5,6479.2,6763.2,6771.0,6549.8,6559.7,7135.0,7710.0,7905.2,8196.5,8281.5,9013.4,9962.4,10967.4,11358.4,11742.7,13146.6,(NA)
 "49000","Utah",7,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-145.5,-151.3,-170.9,-169.6,-243.5,-207.9,-259.6,-225.3,-277.2,-240.9,-237.4,-259.6,-317.2,-311.7,-347.4,-351.7,-341.8,-375.6,-346.1,-358.8,-372.9,-395.0,-421.1,-5976.9,-4529.7,(NA)
 "50000","Vermont",1,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",20049.4,20678.0,21830.2,23016.8,23752.4,24570.1,25464.9,26855.2,26995.6,27128.8,26886.7,27758.4,27222.0,28403.7,29013.5,29241.3,28681.5,28912.2,29119.0,29408.1,29490.6,29602.2,29940.7,29064.6,30546.8,31395.3
 "50000","Vermont",1,SAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",68.565,70.715,74.655,78.713,81.229,84.026,87.086,91.840,92.320,92.776,91.948,94.929,93.094,97.136,99.221,100.000,98.086,98.875,99.582,100.571,100.853,101.234,102.392,99.396,104.465,107.366
 "50000","Vermont",1,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",15454.7,16080.7,17176.9,18341.1,19323.2,20273.0,21293.2,22938.2,23608.6,24331.5,24797.7,25999.3,26099.2,27406.6,28418.7,29241.3,29289.6,30099.4,30933.3,31661.2,32266.1,33066.8,34230.8,34018.6,37103.8,40617.1
 "50000","Vermont",1,SAGDP1,4,"...","Compensation (millions of dollars) ","Millions of current dollars",8866.2,9457.9,10113.6,10907.1,11554.9,11934.8,12435.9,13135.4,13642.6,14091.6,14690.8,15240.9,14837.5,15087.6,15757.9,16212.2,16792.3,17110.5,17813.3,18170.9,18710.8,19324.5,19873.1,19950.1,21169.7,(NA)
 "50000","Vermont",1,SAGDP1,5,"...","Gross operating surplus (millions of dollars) ","Millions of current dollars",5209.7,5199.0,5605.6,5948.6,6220.2,6704.1,7029.1,7812.4,7765.0,7962.3,7701.1,8502.9,8960.7,9878.3,10167.5,10418.1,9766.1,10141.1,10157.2,10455.0,10399.9,10475.3,10927.4,11880.1,12832.9,(NA)
 "50000","Vermont",1,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars) ","Millions of current dollars",1378.7,1423.8,1457.6,1485.4,1548.1,1634.2,1828.3,1990.4,2201.0,2277.7,2405.8,2255.5,2301.0,2440.7,2493.3,2610.9,2731.1,2847.8,2962.7,3035.4,3155.4,3266.9,3430.4,2188.4,3101.2,(NA)
 "50000","Vermont",1,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars) ","Millions of current dollars",1421.9,1463.1,1507.3,1549.4,1600.3,1715.6,1909.6,2067.4,2295.8,2368.0,2484.4,2330.9,2421.0,2540.3,2593.9,2710.0,2824.5,2937.8,3051.4,3130.3,3242.8,3361.2,3527.0,3531.7,3882.0,(NA)
 "50000","Vermont",1,SAGDP1,8,"..."," Subsidies (millions of dollars) ","Millions of current dollars",-43.2,-39.3,-49.6,-64.0,-52.1,-81.4,-81.3,-77.0,-94.8,-90.3,-78.6,-75.4,-120.1,-99.6,-100.6,-99.1,-93.4,-89.9,-88.7,-94.9,-87.4,-94.2,-96.6,-1343.3,-780.8,(NA)
